dt_iso,dt,timezone,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id
2016-03-03,1457004600.0,-28800.0,32.715737999999995,-117.16108399999997,60.48208333333332,58.05083333333332,57.45541666666668,63.31541666666666,1018.3333333333334,,,77.125,6.015416666666666,228.0,,,,,70.20833333333333,782.5
2016-03-04,1457091000.0,-28800.0,32.715737999999995,-117.16108399999997,60.54041666666668,57.73583333333334,56.785,63.15875000000002,1017.0,,,71.79166666666667,5.7349999999999985,274.0416666666667,,,,,73.125,803.0416666666666
2016-03-05,1457177400.0,-28800.0,32.715737999999995,-117.16108399999997,61.60083333333333,58.46541666666666,58.35875000000001,63.712500000000006,1017.25,,,65.95833333333333,5.67125,197.29166666666666,,,,,72.875,803.0416666666666
2016-03-06,1457264592.0,-28800.0,32.715737999999995,-117.16108399999997,61.0912,56.362799999999986,58.3156,62.89720000000001,1017.32,,,75.36,10.091999999999999,241.6,0.58,0.45,,,74.44,653.56
2016-03-07,1457350200.0,-28800.0,32.715737999999995,-117.16108399999997,57.44958333333333,50.89541666666667,53.73,60.07666666666666,1014.9583333333334,,,59.666666666666664,8.938333333333334,282.9166666666667,1.26,1.08,,,57.916666666666664,701.7083333333334
2016-03-08,1457436600.0,-28800.0,32.715737999999995,-117.16108399999997,53.00375,46.632083333333334,49.96083333333333,55.90375,1012.0833333333334,,,67.375,8.087916666666667,204.20833333333334,1.1142857142857143,1.01,,,38.083333333333336,688.25
2016-03-09,1457523000.0,-28800.0,32.715737999999995,-117.16108399999997,58.279583333333335,53.61875,54.68416666666666,62.03124999999999,1015.9166666666666,,,60.625,6.025833333333334,216.33333333333334,,,,,19.583333333333332,800.9583333333334
2016-03-10,1457609400.0,-28800.0,32.715737999999995,-117.16108399999997,60.87250000000001,58.46125,56.95458333333334,64.26541666666667,1017.1666666666666,,,72.33333333333333,5.316666666666666,317.125,,,,,49.833333333333336,802.2083333333334
2016-03-11,1457695800.0,-28800.0,32.715737999999995,-117.16108399999997,61.62041666666667,59.67708333333334,58.16,63.81166666666667,1016.4583333333334,,,75.20833333333333,5.386666666666667,234.54166666666666,,,,,70.83333333333333,790.25
2016-03-12,1457782200.0,-28800.0,32.715737999999995,-117.16108399999997,58.528749999999995,51.3025,55.29250000000001,60.55041666666667,1020.0416666666666,,,59.0,10.422083333333333,297.7916666666667,0.7833333333333332,2.33,,,61.666666666666664,727.0416666666666
2016-03-13,1457868600.0,-26700.0,32.715737999999995,-117.16108399999997,58.82666666666666,53.94916666666666,55.40041666666667,61.2825,1021.8333333333334,,,58.375,6.257083333333333,216.33333333333334,,,,,54.375,802.375
2016-03-14,1457955000.0,-25200.0,32.715737999999995,-117.16108399999997,61.35874999999999,57.41374999999999,57.68916666666666,63.20750000000001,1020.9166666666666,,,70.66666666666667,7.961249999999999,302.5416666666667,0.42500000000000004,0.5,,,69.16666666666667,752.4166666666666
2016-03-15,1458041400.0,-25200.0,32.715737999999995,-117.16108399999997,61.45208333333332,58.68208333333333,57.599999999999994,63.85958333333334,1017.4583333333334,,,72.0,6.0879166666666675,294.375,,,,,38.541666666666664,801.8333333333334
2016-03-16,1458127800.0,-25200.0,32.715737999999995,-117.16108399999997,63.11291666666667,61.78541666666666,57.773750000000014,66.83083333333333,1013.75,,,71.95833333333333,4.260000000000001,220.75,,,,,14.708333333333334,800.7083333333334
2016-03-17,1458214200.0,-25200.0,32.715737999999995,-117.16108399999997,63.45958333333332,62.61083333333334,58.28583333333333,68.19083333333333,1012.5416666666666,,,75.66666666666667,4.324583333333334,211.0,,,,,34.333333333333336,758.4166666666666
2016-03-18,1458300600.0,-25200.0,32.715737999999995,-117.16108399999997,62.28,60.25749999999999,58.87500000000001,64.62958333333331,1013.4166666666666,,,73.58333333333333,5.592083333333334,191.33333333333334,,,,,63.958333333333336,781.5833333333334
2016-03-19,1458387000.0,-25200.0,32.715737999999995,-117.16108399999997,61.48291666666666,58.88333333333335,58.25,63.52333333333333,1015.9166666666666,,,71.91666666666667,5.867083333333333,270.7083333333333,,,,,66.45833333333333,802.9166666666666
2016-03-20,1458473400.0,-25200.0,32.715737999999995,-117.16108399999997,60.97958333333333,58.54000000000002,57.1025,63.3025,1017.1666666666666,,,74.29166666666667,5.73,245.25,,,,,76.25,803.25
2016-03-21,1458559800.0,-25200.0,32.715737999999995,-117.16108399999997,61.58666666666667,58.19,58.59666666666667,63.1925,1019.2916666666666,,,71.75,7.2920833333333315,254.125,,,,,65.83333333333333,802.8333333333334
2016-03-22,1458646200.0,-25200.0,32.715737999999995,-117.16108399999997,61.49375,55.29916666666666,57.63375,63.795000000000016,1018.4583333333334,,,64.08333333333333,10.672083333333335,295.9583333333333,,,,,52.708333333333336,802.3333333333334
2016-03-23,1458732600.0,-25200.0,32.715737999999995,-117.16108399999997,60.21333333333332,55.57999999999999,56.54000000000001,64.00208333333333,1018.75,,,57.791666666666664,6.100833333333334,228.125,,,,,26.208333333333332,801.2083333333334
2016-03-24,1458819000.0,-25200.0,32.715737999999995,-117.16108399999997,63.335,56.73375000000001,57.53083333333333,67.94708333333334,1018.8333333333334,,,37.333333333333336,6.512083333333333,206.125,,,,,12.208333333333334,800.5833333333334
2016-03-25,1458905400.0,-25200.0,32.715737999999995,-117.16108399999997,62.84958333333335,56.56333333333334,56.36583333333334,68.26291666666667,1013.4583333333334,,,33.083333333333336,5.0924999999999985,223.66666666666666,,,,,18.625,800.9166666666666
2016-03-26,1458991800.0,-25200.0,32.715737999999995,-117.16108399999997,62.34708333333334,59.09625000000002,57.63791666666666,65.945,1010.8333333333334,,,68.125,6.580416666666667,178.33333333333334,,,,,48.416666666666664,802.125
2016-03-27,1459078200.0,-25200.0,32.715737999999995,-117.16108399999997,60.87333333333333,58.325416666666676,57.12916666666666,64.44125000000001,1015.4166666666666,,,72.95833333333333,5.710416666666667,179.625,,,,,33.25,793.1666666666666
2016-03-28,1459164600.0,-25200.0,32.715737999999995,-117.16108399999997,61.08041666666666,55.56833333333333,57.80375000000001,62.92999999999998,1015.0,,,65.04166666666667,9.568750000000001,204.95833333333334,0.3,,,,71.66666666666667,790.375
2016-03-29,1459251000.0,-25200.0,32.715737999999995,-117.16108399999997,58.213333333333345,48.80708333333334,54.72666666666667,60.224583333333335,1013.5416666666666,,,49.041666666666664,12.471249999999998,273.75,0.8,0.8,,,67.70833333333333,777.5416666666666
2016-03-30,1459337400.0,-25200.0,32.715737999999995,-117.16108399999997,56.779999999999994,49.935833333333335,52.57375,59.64124999999999,1014.7083333333334,,,57.708333333333336,8.854999999999999,211.25,1.01875,1.41,,,57.5,676.5416666666666
2016-03-31,1459423800.0,-25200.0,32.715737999999995,-117.16108399999997,57.41833333333332,52.17249999999999,53.21291666666667,61.12833333333333,1017.0,,,56.0,5.944583333333333,221.66666666666666,,,,,21.875,801.0833333333334
2016-04-01,1459510200.0,-25200.0,32.715737999999995,-117.16108399999997,59.72458333333333,56.06708333333335,55.404583333333335,62.847500000000004,1018.9166666666666,,,67.41666666666667,6.050833333333333,189.04166666666666,,,,,53.333333333333336,802.3333333333334
2016-04-02,1459596600.0,-25200.0,32.715737999999995,-117.16108399999997,61.23000000000001,58.84541666666666,56.66125000000002,64.88666666666667,1020.2916666666666,,,70.875,5.1345833333333335,251.33333333333334,,,,,20.041666666666668,801.0
2016-04-03,1459683000.0,-25200.0,32.715737999999995,-117.16108399999997,62.348749999999995,59.83250000000002,58.04458333333332,66.01958333333334,1018.0833333333334,,,75.875,6.859166666666667,295.8333333333333,,,,,41.458333333333336,790.6666666666666
2016-04-04,1459769400.0,-25200.0,32.715737999999995,-117.16108399999997,62.09041666666666,59.80458333333333,57.83583333333333,66.13208333333333,1018.2083333333334,,,74.16666666666667,5.886250000000001,285.2916666666667,,,,,53.333333333333336,770.1666666666666
2016-04-05,1459855800.0,-25200.0,32.715737999999995,-117.16108399999997,63.32041666666666,61.0525,57.19166666666667,68.39875,1018.2083333333334,,,66.5,4.782916666666667,260.9166666666667,,,,,53.541666666666664,780.9583333333334
2016-04-06,1459942200.0,-25200.0,32.715737999999995,-117.16108399999997,64.05,62.40166666666667,59.24500000000001,68.60000000000001,1018.0416666666666,,,72.75,5.39375,220.5,,,,,70.83333333333333,779.125
2016-04-07,1460028600.0,-25200.0,32.715737999999995,-117.16108399999997,63.21916666666666,61.807916666666664,61.617499999999986,64.75958333333334,1016.875,,,77.91666666666667,5.946666666666668,208.625,0.8358333333333333,2.715,,,83.125,651.9166666666666
